velocity_1h,velocity_24h,total_load_mtd_inr,device_count_30d,exchange_frequency,avg_txn_amount,velocity_ratio_1h_24h,amount_deviation,load_utilization_pct,device_risk_score,hours_since_last_txn,is_fraud
1,12,2607.19391866163,2,5,4451.401652922981,0.08333333333333333,0.00913247127464839,0.260719391866163,0.5,2.282869204880555,0
1,9,1193.0182595834856,1,4,4719.646761067812,0.1111111111111111,-0.007546455196990709,0.11930182595834855,0.0,0.8362175747888974,0
2,13,1873.0845233328264,1,3,1607.9766636111067,0.15384615384615385,0.026174020690358124,0.18730845233328264,0.0,0.5,0
17,65,8698.084681011685,3,22,143.36398175526156,0.26153846153846155,-0.4552506384776135,0.8698084681011685,1.0,0.2830767229920306,1
1,12,3091.9457482436,2,6,4220.908737391863,0.08333333333333333,0.42648289447358706,0.30919457482436,0.5,2.693405118640374,0
1,13,4054.1659217134857,1,3,3571.7545059882623,0.07692307692307693,-0.2944069599321212,0.40541659217134857,0.0,9.358402970030737,0
11,10,6899.176965255063,3,17,9359.638100411645,1.1,2.5956599593357446,0.6899176965255063,1.0,0.19081573776475166,1
25,65,7352.335191021819,3,25,491.98478228330424,0.38461538461538464,-0.7210531833086447,0.7352335191021819,1.0,0.04949715373843414,1
3,8,2523.119443826217,1,4,584.5183632496759,0.375,-0.016631028100364764,0.25231194438262167,0.0,7.253830875026622,0
7,31,9827.012220490036,2,14,3262.8881539289796,0.22580645161290322,1.9994328113295845,0.9827012220490037,0.5,1.2260526872482111,1
3,9,2510.9088142595483,1,8,4734.295368015235,0.3333333333333333,-0.015107015244497257,0.2510908814259548,0.0,19.598275605182916,0
3,14,2741.2510916908736,1,10,2771.751235755873,0.21428571428571427,0.3707856876753501,0.2741251091690874,0.0,4.805051121768771,0
11,13,9280.962465809711,1,27,5460.7484267025175,0.8461538461538461,4.012419719140089,0.9280962465809711,0.0,0.2649491436011318,1
3,8,5041.86854483141,2,3,4255.213794413884,0.375,0.3844604705863712,0.504186854483141,0.5,5.082207457914692,0
4,21,7585.84710957021,7,21,2206.9509037832404,0.19047619047619047,-0.05675316414679493,0.758584710957021,1.0,2.9213124262801977,1
2,5,1203.6038881296017,2,3,3703.1492127971237,0.4,0.28873581644041185,0.12036038881296017,0.5,3.788048945910887,0
10,15,7192.501376206206,2,15,7921.923857126496,0.6666666666666666,2.464159844964172,0.7192501376206206,0.5,0.4757723056430817,1
2,12,1703.1519993951654,1,6,1461.807438399936,0.16666666666666666,0.256536641699224,0.17031519993951655,0.0,15.4823036294496,0
10,14,8725.511845791909,2,10,14527.166087135958,0.7142857142857143,1.5467465948679444,0.8725511845791909,0.5,0.018586868376894352,1
2,13,4925.653421196623,1,2,1238.1423338947855,0.15384615384615385,0.2152432027585544,0.4925653421196623,0.0,0.5,0
2,8,1463.1163588738368,2,6,4647.305619486215,0.25,0.26839657927126853,0.1463116358873837,0.5,0.883355849191039,0
2,12,3163.083133261352,1,5,2527.275612174524,0.16666666666666666,0.27144898044119764,0.3163083133261352,0.0,36.385129227577764,0
16,20,5782.551896912929,3,16,8432.957134703087,0.8,2.4865447742647495,0.5782551896912929,1.0,0.45136438469529694,1
0,11,5220.050857458735,1,5,1020.5312456149061,0.0,-0.17845630131862772,0.5220050857458735,0.0,12.419154232754163,0
2,16,6447.262660658863,2,8,2488.495229484036,0.125,0.4208089233757149,0.6447262660658862,0.5,0.5,0
3,7,5850.776749864873,1,6,973.5852386747206,0.42857142857142855,0.20238731833429852,0.5850776749864872,0.0,11.162898875791889,0
7,6,4295.059447826394,1,3,3947.021588679279,1.1666666666666667,0.20109854624761864,0.42950594478263937,0.0,2.03606204364005,0
11,17,7198.048116668699,3,22,9701.999701441953,0.6470588235294118,4.795594830616594,0.7198048116668698,1.0,0.23477620843661715,1
1,13,1790.8175331411705,2,3,2005.2067336120533,0.07692307692307693,0.44219522914410453,0.17908175331411705,0.5,9.714790295886024,0
1,8,1107.208426103614,1,4,4956.053535297231,0.125,0.009281619909006111,0.11072084261036141,0.0,3.9847540871334997,0
2,10,4201.359301494216,2,3,2878.192806336321,0.2,0.4753995231041565,0.42013593014942163,0.5,12.058969239383314,0
2,10,2093.919274776389,2,4,3622.2811375295655,0.2,0.3527594148864726,0.2093919274776389,0.5,0.5,0
2,6,5229.608136557696,1,4,2673.148607562182,0.3333333333333333,-0.06937897352246594,0.5229608136557695,0.0,5.726752253673876,0
3,21,9070.792704150963,2,25,5819.967134665364,0.14285714285714285,0.9151907968330668,0.9070792704150963,0.5,1.9724073321844724,1
4,17,9036.806826382643,4,23,2641.8984243909263,0.23529411764705882,2.8156111950930143,0.9036806826382643,1.0,2.7865694149627496,1
5,9,1760.4892266100924,2,5,2664.115556908795,0.5555555555555556,-0.017908356671216263,0.17604892266100924,0.5,10.034734165434822,0
7,14,6310.750431937465,2,5,4302.761872447256,0.5,-0.1694480268817708,0.6310750431937465,0.5,15.544588771201303,0
0,15,6852.006818118498,2,5,2751.284922214279,0.0,-0.03949099792109034,0.6852006818118498,0.5,4.000772878136936,0
5,28,9819.310850270887,3,20,4670.909247995262,0.17857142857142858,1.282718889407411,0.9819310850270887,1.0,1.7860215249626812,1
5,14,6809.559387677237,1,3,1312.7324423869338,0.35714285714285715,0.2652117216295266,0.6809559387677238,0.0,18.94406883003322,0
22,55,7698.988674120159,2,28,225.56040431836487,0.4,-0.5702004351671583,0.7698988674120159,0.5,0.7621358911784182,1
3,7,3286.028341132956,1,4,2303.005103353886,0.42857142857142855,0.13096289203536632,0.3286028341132956,0.0,3.529242739101171,0
1,5,1454.6298195955876,2,2,1012.9604150126195,0.2,0.3657736551638198,0.14546298195955876,0.5,1.9024194547567364,0
2,11,5325.437922532451,2,8,3962.5621050735444,0.18181818181818182,0.40642529485245255,0.5325437922532451,0.5,2.8997162024695458,0
2,13,822.4174936581574,2,12,4665.06655930622,0.15384615384615385,0.2903557596266862,0.08224174936581574,0.5,0.8076453170614245,0
2,8,1836.1257986972114,1,6,1635.6801402660208,0.25,0.21965359378966925,0.18361257986972113,0.0,28.682136703561742,0
1,6,1316.4084803948635,1,7,2418.5479309637535,0.16666666666666666,0.18702693926711655,0.13164084803948636,0.0,0.5,0
2,9,6471.746859126848,1,5,4633.815550190902,0.2222222222222222,0.406788433039816,0.6471746859126848,0.0,4.2305708226369125,0
1,4,3263.278285127433,2,3,3508.9761038844445,0.25,0.3411957098546308,0.3263278285127433,0.5,9.086129105484783,0
3,18,9762.53636917042,3,16,6276.138652128859,0.16666666666666666,2.6030760315775994,0.976253636917042,1.0,0.9115267513436429,1
2,13,2003.3496645901241,1,6,1192.2478511840454,0.15384615384615385,-0.25245807656039765,0.20033496645901241,0.0,0.5,0
3,7,4348.488789518117,1,9,3094.659795578463,0.42857142857142855,0.26329528668286567,0.43484887895181173,0.0,14.28288893003454,0
2,10,1905.6638589899544,1,2,1820.8742306642416,0.2,-0.04703090755146211,0.19056638589899544,0.0,0.5746839041466215,0
3,7,5705.662446323275,1,6,4968.107151959283,0.42857142857142855,-0.0730151790819028,0.5705662446323275,0.0,3.091033626629913,0
11,8,6131.595313337261,1,15,13331.992691897212,1.375,3.3560975189070956,0.6131595313337261,0.0,0.07691713883025694,1
0,12,2495.3683073836023,1,2,3440.3382702743165,0.0,0.3129160703084291,0.24953683073836022,0.0,19.106930707912795,0
4,12,3578.9429191814775,1,1,2211.6157796284406,0.3333333333333333,-0.24285695094709778,0.35789429191814776,0.0,2.38302372658718,0
1,10,3852.0799050076002,2,6,2267.8502100185415,0.1,0.12753711132157586,0.38520799050076004,0.5,16.75961390954249,0
3,11,9032.180336490279,1,26,5413.356475936625,0.2727272727272727,2.596528463032032,0.9032180336490279,0.0,0.2529002111740102,1
4,6,4809.446418061844,2,2,1642.718463789796,0.6666666666666666,0.20834787639601154,0.4809446418061844,0.5,10.770159350983525,0
0,5,1600.3909473660874,1,5,4437.89405023047,0.0,0.4241305437643,0.16003909473660874,0.0,12.602597339523772,0
1,16,1298.875507476569,2,8,647.4381466871955,0.0625,0.34685928618414036,0.1298875507476569,0.5,3.029237220299722,0
0,10,1182.3883160172645,1,4,1100.8067637475565,0.0,-0.16867261029272979,0.11823883160172645,0.0,2.2288468394366405,0
1,7,2238.2658755822367,1,6,875.3630414188938,0.14285714285714285,0.22290194752629738,0.22382658755822368,0.0,5.404490369257662,0
4,12,2950.7806741294908,2,4,2708.347513947999,0.3333333333333333,0.25591872015093536,0.29507806741294906,0.5,7.661135757217601,0
2,6,1277.5718431279631,1,3,2983.4559827192184,0.3333333333333333,0.2046189733322788,0.1277571843127963,0.0,0.7089390437121758,0
1,9,5666.090508961352,2,4,2492.1785558883744,0.1111111111111111,0.3417117722417237,0.5666090508961351,0.5,9.827461388420893,0
2,17,4536.569415515076,1,5,3955.5670964066935,0.11764705882352941,0.29415114865036934,0.4536569415515076,0.0,8.634116724547123,0
3,19,9012.28791577297,2,15,7855.982398242047,0.15789473684210525,0.752549510710886,0.901228791577297,0.5,2.4909614446099173,1
2,8,1584.2384189857967,1,8,2043.05486126416,0.25,-0.06517551099698166,0.15842384189857966,0.0,0.9012362870584584,0
1,11,1734.5694107324296,1,10,4813.136618595946,0.09090909090909091,0.25298005331275125,0.17345694107324294,0.0,4.5583318493323945,0
0,8,723.2901947052637,1,2,4335.221622651734,0.0,-0.07284559550857617,0.07232901947052638,0.0,9.313591100097833,0
4,27,9677.410175039113,4,15,7053.461629421094,0.14814814814814814,1.1804754084385554,0.9677410175039113,1.0,3.0624184199721673,1
4,10,2701.1291045688777,2,4,1576.2819797167915,0.4,0.21888011132411284,0.2701129104568878,0.5,1.1729835422817338,0
18,69,9236.718697955459,2,26,347.6033661092108,0.2608695652173913,-0.33892667524413767,0.9236718697955459,0.5,0.6298646138599462,1
3,12,2330.826608912602,1,4,4172.977475498597,0.25,-0.025758527120180896,0.23308266089126017,0.0,2.4355926500247076,0
4,7,1046.3833777907216,2,2,2990.7763759548197,0.5714285714285714,0.17456590489124885,0.10463833777907217,0.5,1.019518672262449,0
2,6,5791.164715714258,2,5,1023.109209082147,0.3333333333333333,-0.1035823515008566,0.5791164715714258,0.5,8.640549887161258,0
6,31,9302.794202515232,2,18,3583.4338329737775,0.1935483870967742,0.9347487739129308,0.9302794202515231,0.5,0.23921135392770992,1
0,7,2467.567541634443,1,5,4301.43117435939,0.0,0.48145022264598475,0.24675675416344428,0.0,1.3248365537630316,0
2,15,7145.772946490745,7,12,2809.4394070889,0.13333333333333333,0.6952961620947624,0.7145772946490745,1.0,5.841985455142866,1
1,7,4080.9042081393786,1,5,4479.240687734334,0.14285714285714285,0.011769080507169627,0.40809042081393787,0.0,4.377465394846653,0
20,61,7947.07999609529,2,26,147.059803874512,0.32786885245901637,-0.6636657964803528,0.794707999609529,0.5,0.7548294856712797,1
2,6,3472.1318145968194,1,3,3342.313403683691,0.3333333333333333,0.04442458153685941,0.34721318145968194,0.0,10.493781935156086,0
3,27,9153.36645709904,2,25,2804.565169830127,0.1111111111111111,1.6209669715367852,0.915336645709904,0.5,0.641063283132833,1
10,60,8692.807202875549,2,22,238.44104792920575,0.16666666666666666,-0.6503643325236163,0.8692807202875549,0.5,0.670643735903116,1
3,10,1621.8726296517948,1,5,4581.1671449923215,0.3,0.16745357886861306,0.1621872629651795,0.0,1.6284852467805608,0
3,17,9275.2231027302,1,17,4886.914894162201,0.17647058823529413,2.951303490548131,0.92752231027302,0.0,0.1,1
0,6,5712.925223575053,1,7,1203.637404308141,0.0,-0.286323847859271,0.5712925223575053,0.0,1.221432064254427,0
2,7,629.2116776121115,2,4,4901.439716089153,0.2857142857142857,0.1687507234507542,0.06292116776121115,0.5,2.0469844841480005,0
6,29,6430.125511382736,4,20,1081.027986969847,0.20689655172413793,0.08497641972896447,0.6430125511382736,1.0,1.8678619608675398,1
13,68,7373.999865926206,2,16,369.1115468035704,0.19117647058823528,-0.3683289134385584,0.7373999865926206,0.5,0.6669250943847296,1
2,12,3038.771021319828,1,9,687.186097953296,0.16666666666666666,0.3881174730562605,0.30387710213198277,0.0,0.5,0
10,12,5199.2633366887785,2,23,9874.240078935101,0.8333333333333334,4.940068715503543,0.5199263336688779,0.5,0.13913621820552743,1
1,17,3444.3307651021364,1,6,3885.0688239025444,0.058823529411764705,-0.12386007695406531,0.34443307651021365,0.0,0.5,0
1,14,6914.975602690163,2,4,4098.702607095679,0.07142857142857142,0.48883430426823177,0.6914975602690163,0.5,5.852131818587114,0
8,30,9186.934301964946,1,11,7812.60519226653,0.26666666666666666,2.8556685248608535,0.9186934301964946,0.0,0.2040241342878656,1
0,9,5987.128831081756,2,5,3996.455993458293,0.0,0.21742307630773466,0.5987128831081756,0.5,4.63211659061,0
2,10,2993.0276975233664,2,4,1852.8412125470131,0.2,0.11591660399341869,0.29930276975233666,0.5,9.770930417259002,0
2,15,6232.981432607647,1,7,4769.3045467557595,0.13333333333333333,0.4656624008180142,0.6232981432607647,0.0,9.930897222335645,0
8,13,9109.856403440383,3,22,9890.782473221234,0.6153846153846154,4.646710468728481,0.9109856403440383,1.0,0.2681359710848159,1
4,23,9853.547463733616,3,17,6897.866435657486,0.17391304347826086,1.0879634346810627,0.9853547463733615,1.0,0.1975011761618301,1
1,12,4761.5674955030645,1,6,2264.111701474571,0.08333333333333333,0.3259207627476787,0.47615674955030646,0.0,5.104930670669686,0
6,9,2653.22752791082,1,5,3896.7803900865174,0.6666666666666666,-0.049385482557233795,0.265322752791082,0.0,0.9944811479175539,0
3,11,1661.5635738098451,1,10,3720.5809085120422,0.2727272727272727,-0.02592442882345497,0.16615635738098453,0.0,2.6662522123953356,0
2,11,4590.403036774829,2,6,4205.448400422447,0.18181818181818182,0.2992689108118332,0.45904030367748294,0.5,14.897877733855506,0
2,13,4454.915660326315,2,8,3248.605676590513,0.15384615384615385,0.129680621471507,0.44549156603263157,0.5,2.4578988727776157,0
3,9,6948.872026348602,2,4,1531.9799857277328,0.3333333333333333,-0.014376654073413653,0.6948872026348603,0.5,5.144033061471006,0
18,16,6274.516821942351,3,11,8520.71494520457,1.125,3.705366437098396,0.6274516821942351,1.0,0.36431558839866535,1
3,31,9349.793982544566,2,25,3374.694420338109,0.0967741935483871,1.433841728595053,0.9349793982544566,0.5,0.34642856723613724,1
19,64,8148.432654992935,2,27,398.4222308113547,0.296875,-0.4661074947095902,0.8148432654992934,0.5,0.25848057888397,1
2,11,6946.891337243259,2,4,520.9900405140293,0.18181818181818182,-0.08636461297050574,0.694689133724326,0.5,11.72451271178331,0
2,2,1637.2492284423815,2,4,621.3313183675117,1.0,-0.0335900442939836,0.16372492284423815,0.5,3.152553184069625,0
2,9,4879.575148414249,2,4,2670.3181996620733,0.2222222222222222,0.4397166476179624,0.4879575148414249,0.5,0.6885824807733762,0
1,6,6396.2748516450965,1,7,4512.417688599989,0.16666666666666666,0.14763816492313514,0.6396274851645096,0.0,14.665332948505734,0
2,17,823.928169997778,2,6,4528.194762184277,0.11764705882352941,0.34862985006436625,0.0823928169997778,0.5,3.50012167125258,0
1,10,4176.604183600668,1,2,4250.091536737688,0.1,0.0886733180712887,0.4176604183600668,0.0,8.831052355784538,0
3,4,1444.0988899674687,2,5,775.2928876854892,0.75,-0.2859296261354474,0.14440988899674687,0.5,3.214320580525987,0
2,12,3667.54194081401,1,5,3257.0938102160912,0.16666666666666666,-0.19478976328609335,0.36675419408140103,0.0,0.5,0
4,10,3834.260607883171,1,5,4888.406190963542,0.4,0.03678969387858849,0.3834260607883171,0.0,13.216077549501584,0
5,8,3079.8638316096667,2,6,1892.9169927770479,0.625,-0.15115386266068184,0.30798638316096666,0.5,7.386036537350966,0
4,12,886.3803575624534,1,3,1434.83711473552,0.3333333333333333,0.1469532066290829,0.08863803575624533,0.0,3.1788994615062145,0
0,8,2764.959872973373,2,2,2852.4265902888287,0.0,-0.038652493823647716,0.2764959872973373,0.5,1.4006894543348778,0
4,13,7733.26626668211,6,16,1521.25615064377,0.3076923076923077,-0.005591521118689935,0.773326626668211,1.0,7.613960779553854,1
3,7,5817.8307650959605,2,7,2150.9281964954844,0.42857142857142855,-0.09472765195722921,0.581783076509596,0.5,0.612676161826072,0
3,13,4201.767647464281,2,8,1472.3587005934594,0.23076923076923078,-0.24860740905401002,0.4201767647464281,0.5,5.2657372612626885,0
2,15,6744.188072819373,6,12,2234.4657653242516,0.13333333333333333,-0.12253776835728752,0.6744188072819373,1.0,19.87482538630976,1
1,9,6241.9084890178165,1,4,3935.2419530809034,0.1111111111111111,-0.15863850460173054,0.6241908489017817,0.0,7.561370678836182,0
0,5,5744.514674433538,1,6,1002.3793023801404,0.0,0.3232355758447097,0.5744514674433538,0.0,7.35322735183135,0
19,20,7899.413814328624,3,29,8034.362506051184,0.95,1.9646265471461795,0.7899413814328624,1.0,0.05831622089246256,1
21,65,8924.18181722447,3,24,324.0487508391152,0.3230769230769231,-0.6240087358911638,0.8924181817224469,1.0,0.29689905270062267,1
3,30,9187.854274278148,3,18,5566.155640546985,0.1,2.5867139435854325,0.9187854274278149,1.0,1.0106843731760928,1
5,25,9173.597862696204,4,14,2533.9708922680225,0.2,1.5729857692534315,0.9173597862696204,1.0,0.41198257142624284,1
1,13,5988.1698695869,2,6,1307.1147930375196,0.07692307692307693,0.34672598216883604,0.59881698695869,0.5,13.194349788180547,0
3,8,6823.0304726837185,1,1,3132.165953951386,0.375,-0.23181756061954323,0.6823030472683719,0.0,2.5244192480567356,0
2,8,5046.670479471348,1,3,1762.8561502775865,0.25,-0.23787086830462467,0.5046670479471348,0.0,22.77838693192076,0
1,11,4339.504045564427,2,6,2445.3317985385406,0.09090909090909091,0.3610893353426456,0.4339504045564427,0.5,7.741327986687081,0
1,12,5961.584431112361,2,4,3109.805017887283,0.08333333333333333,0.2150286154410948,0.5961584431112361,0.5,10.296679120768257,0
4,10,4492.592731843631,1,5,1598.8121968988876,0.4,0.24191619972293527,0.44925927318436304,0.0,2.424965915345314,0
2,11,3882.5040471188227,1,8,2180.0591982127144,0.18181818181818182,0.2885703462753521,0.38825040471188227,0.0,2.652468911684163,0
3,6,1440.8693862163439,1,4,4097.737679506739,0.5,0.30210024539953845,0.14408693862163438,0.0,1.3200182551573656,0
0,6,3762.4508412037667,2,5,2880.0194812722793,0.0,0.49039170306248564,0.37624508412037666,0.5,6.987991757325499,0
1,12,1160.3283358304518,1,7,1836.7225432422304,0.08333333333333333,0.3080814195126143,0.11603283358304518,0.0,10.549557295951987,0
0,10,2973.699284505773,1,1,2173.3904801129456,0.0,-0.17361836797602226,0.2973699284505773,0.0,14.966096622698773,0
1,10,1725.1865452637812,1,8,756.4963496163509,0.1,-0.0020958442318093073,0.17251865452637813,0.0,13.299701625937482,0
2,15,2780.3437813366468,1,8,4976.661703943934,0.13333333333333333,0.13478701223786144,0.27803437813366466,0.0,1.3583995720731223,0
1,8,4785.045331116214,1,8,1791.9559503344437,0.125,0.14880892936629464,0.4785045331116214,0.0,8.476080668728473,0
3,1,2940.3225860651905,1,4,1003.8265050555306,3.0,-0.07753301941508955,0.29403225860651905,0.0,4.545900168039199,0
2,10,4484.45139467377,1,4,4045.2068778844377,0.2,0.255643740450657,0.44844513946737696,0.0,2.807021465523893,0
7,20,5595.384738824294,5,16,1384.8093783690244,0.35,0.46064537808202316,0.5595384738824294,1.0,1.3430426922480614,1
1,9,5879.297301177668,1,2,1098.418020408951,0.1111111111111111,0.44842107087421096,0.5879297301177667,0.0,9.564732809768538,0
0,10,2496.8223167662313,1,3,2525.8063289786596,0.0,0.3251158897386364,0.24968223167662312,0.0,8.153229956662589,0
